id,name,lat,lng,description,cuisine,style,created_at,updated_at,area,phone,,,price,reserve_url,mobile_reserve_url,image_url,city,state,address,postal_code,country,url,menu_url
488,Japonais by Morimoto,41.8964,-87.6429,,,,2018-12-02 20:35:13.463098,2018-12-02 20:35:13.463098,Chicago / Illinois,3128229600x,,,3,http://www.opentable.com/single.aspx?rid=2471,http://mobile.opentable.com/opentable/?restId=2471,https://www.opentable.com/img/restimages/2471.jpg,Chicago,IL,600 West Chicago Avenue,60610,US,,
489,Tandoor Char House,41.930676,-87.649033,,,,2018-12-02 20:35:13.465596,2018-12-02 20:35:13.465596,Chicago / Illinois,7733272652,,,2,http://www.opentable.com/single.aspx?rid=83701,http://mobile.opentable.com/opentable/?restId=83701,https://www.opentable.com/img/restimages/83701.jpg,Chicago,IL,2652 N Halsted,60614,US,,
490,Vera,41.885313,-87.653189,,,,2018-12-02 20:35:13.468031,2018-12-02 20:35:13.468031,Chicago / Illinois,3122439770,,,2,http://www.opentable.com/single.aspx?rid=151174,http://mobile.opentable.com/opentable/?restId=151174,https://www.opentable.com/img/restimages/151174.jpg,Chicago,IL,1023 W Lake,60607,US,,
491,Umi,41.953909,-87.700099,,,,2018-12-02 20:35:13.470388,2018-12-02 20:35:13.470388,Chicago / Illinois,7734637299,,,2,http://www.opentable.com/single.aspx?rid=75838,http://mobile.opentable.com/opentable/?restId=75838,https://www.opentable.com/img/restimages/75838.jpg,Chicago,IL,2845 W. Irving Park,60618,US,,
492,Wollensky's Grill,41.887944,-87.628409,,,,2018-12-02 20:35:13.473375,2018-12-02 20:35:13.473375,Chicago / Illinois,3126709596x,,,2,http://www.opentable.com/single.aspx?rid=156835,http://mobile.opentable.com/opentable/?restId=156835,https://www.opentable.com/img/restimages/156835.jpg,chicago,IL,318 North State Street,60654,US,,
493,Turquoise,41.943033,-87.682699,,,,2018-12-02 20:35:13.476787,2018-12-02 20:35:13.476787,Chicago / Illinois,7735493523,,,2,http://www.opentable.com/single.aspx?rid=57040,http://mobile.opentable.com/opentable/?restId=57040,https://www.opentable.com/img/restimages/57040.jpg,Chicago,IL,2147 W Roscoe,60618,US,,
494,Lloyd's,41.8819,-87.6367,,,,2018-12-02 20:35:13.480705,2018-12-02 20:35:13.480705,Chicago / Illinois,3124076900,,,2,http://www.opentable.com/single.aspx?rid=4263,http://mobile.opentable.com/opentable/?restId=4263,https://www.opentable.com/img/restimages/4263.jpg,Chicago,IL,1 South Wacker,60606,US,,
495,minibar,41.94294,-87.649236,,,,2018-12-02 20:35:13.483534,2018-12-02 20:35:13.483534,Chicago / Illinois,7738716227x,,,2,http://www.opentable.com/single.aspx?rid=77818,http://mobile.opentable.com/opentable/?restId=77818,https://www.opentable.com/img/restimages/77818.jpg,Chicago,IL,3341 N Halsted,60657,US,,
496,Jane's,41.916009,-87.669948,,,,2018-12-02 20:35:13.48635,2018-12-02 20:35:13.48635,Chicago / Illinois,7738625263x,,,2,http://www.opentable.com/single.aspx?rid=63055,http://mobile.opentable.com/opentable/?restId=63055,https://www.opentable.com/img/restimages/63055.jpg,Chicago,IL,1655 W Cortland,60622,US,,
497,Ponzu Sushi,41.925866,-87.64034,,,,2018-12-02 20:35:13.488505,2018-12-02 20:35:13.488505,Chicago / Illinois,7735498890,,,2,http://www.opentable.com/single.aspx?rid=148369,http://mobile.opentable.com/opentable/?restId=148369,https://www.opentable.com/img/restimages/148369.jpg,Chicago,IL,2407 N. Clark St.,60614,US,,
498,La Parrilla Colombian Steakhouse,41.952562,-87.787683,,,,2018-12-02 20:35:13.490817,2018-12-02 20:35:13.490817,Chicago / Illinois,7737777720,,,2,http://www.opentable.com/single.aspx?rid=81235,http://mobile.opentable.com/opentable/?restId=81235,https://www.opentable.com/img/restimages/81235.jpg,Chicago,IL,6427 W. Irving Park,60634,US,,
499,Union Sushi + Barbeque Bar,41.893974,-87.635429,,,,2018-12-02 20:35:13.493394,2018-12-02 20:35:13.493394,Chicago / Illinois,3126624888,,,2,http://www.opentable.com/single.aspx?rid=69271,http://mobile.opentable.com/opentable/?restId=69271,https://www.opentable.com/img/restimages/69271.jpg,Chicago,IL,230 W Erie,60654,US,,
500,The Bedford,41.903366,-87.668074,,,,2018-12-02 20:35:13.496448,2018-12-02 20:35:13.496448,Chicago / Illinois,7732358800,,,2,http://www.opentable.com/single.aspx?rid=65002,http://mobile.opentable.com/opentable/?restId=65002,https://www.opentable.com/img/restimages/65002.jpg,Chicago,IL,1612 W. Division,60622,US,,
501,Prosecco,41.895183,-87.634494,,,,2018-12-02 20:35:13.498972,2018-12-02 20:35:13.498972,Chicago / Illinois,3129519500,,,3,http://www.opentable.com/single.aspx?rid=18064,http://mobile.opentable.com/opentable/?restId=18064,https://www.opentable.com/img/restimages/18064.jpg,Chicago,IL,710 North Wells Street,60610,US,,
502,Siena Tavern,41.889212,-87.630268,,,,2018-12-02 20:35:22.082321,2018-12-02 20:35:22.082321,Chicago / Illinois,3125951322,,,2,http://www.opentable.com/single.aspx?rid=101668,http://mobile.opentable.com/opentable/?restId=101668,https://www.opentable.com/img/restimages/101668.jpg,Chicago,IL,51 W Kinzie St,60654,US,,
503,Andy's Jazz Club,41.890206,-87.628384,,,,2018-12-02 20:35:22.085907,2018-12-02 20:35:22.085907,Chicago / Illinois,3126426805x,,,2,http://www.opentable.com/single.aspx?rid=99169,http://mobile.opentable.com/opentable/?restId=99169,https://www.opentable.com/img/restimages/99169.jpg,Chicago,IL,11 East Hubbard St,60611,US,,
504,Red Apple Buffet - Avondale,41.937756,-87.721346,,,,2018-12-02 20:35:22.088455,2018-12-02 20:35:22.088455,Chicago / Illinois,7739092771,,,2,http://www.opentable.com/single.aspx?rid=98200,http://mobile.opentable.com/opentable/?restId=98200,https://www.opentable.com/img/restimages/98200.jpg,Chicago,IL,3121 N Millwaukee Ave,60618,US,,
505,El Maya,41.961716,-87.66878,,,,2018-12-02 20:35:22.093779,2018-12-02 20:35:22.093779,Chicago / Illinois,773-878-1882x,,,2,http://www.opentable.com/single.aspx?rid=84850,http://mobile.opentable.com/opentable/?restId=84850,https://www.opentable.com/img/restimages/84850.jpg,Chicago,IL,1522 W Montrose Ave.,60013,US,,
506,Sabatino's Restaurant,41.953199,-87.739642,,,,2018-12-02 20:35:22.096742,2018-12-02 20:35:22.096742,Chicago / Illinois,7732838331,,,2,http://www.opentable.com/single.aspx?rid=60859,http://mobile.opentable.com/opentable/?restId=60859,https://www.opentable.com/img/restimages/60859.jpg,Chicago,IL,4441 West Irving Park Road,60641,US,,
507,ESTATE Ultra Bar,41.903204,-87.658029,,,,2018-12-02 20:35:22.099027,2018-12-02 20:35:22.099027,Chicago / Illinois,3125824777x,,,2,http://www.opentable.com/single.aspx?rid=87412,http://mobile.opentable.com/opentable/?restId=87412,https://www.opentable.com/img/restimages/87412.jpg,Chicago,IL,1177 N Elston Ave,60642,US,,
508,Letizia's Fiore,41.926507,-87.697808,,,,2018-12-02 20:35:22.100908,2018-12-02 20:35:22.100908,Chicago / Illinois,7733424400x,,,2,http://www.opentable.com/single.aspx?rid=77770,http://mobile.opentable.com/opentable/?restId=77770,https://www.opentable.com/img/restimages/77770.jpg,Chicago,IL,2456 N California Ave,60647,US,,
509,Southport and Irving,41.954528,-87.664372,,,,2018-12-02 20:35:22.103023,2018-12-02 20:35:22.103023,Chicago / Illinois,773-857-2890x,,,2,http://www.opentable.com/single.aspx?rid=85003,http://mobile.opentable.com/opentable/?restId=85003,https://www.opentable.com/img/restimages/85003.jpg,Chicago,IL,4000 - 4006 North Southport Avenue,60613,US,,
510,Enoteca Roma,41.903141,-87.681597,,,,2018-12-02 20:35:22.106451,2018-12-02 20:35:22.106451,Chicago / Illinois,7737727700x,,,2,http://www.opentable.com/single.aspx?rid=67198,http://mobile.opentable.com/opentable/?restId=67198,https://www.opentable.com/img/restimages/67198.jpg,Chicago,IL,2146 W. Division,60622,US,,
511,Nellcote,41.884164,-87.648818,,,,2018-12-02 20:35:22.10899,2018-12-02 20:35:22.10899,Chicago / Illinois,3124320500,,,2,http://www.opentable.com/single.aspx?rid=80647,http://mobile.opentable.com/opentable/?restId=80647,https://www.opentable.com/img/restimages/80647.jpg,Chicago,IL,833 Randolph,60607,US,,
512,Rock Wrap & Roll,41.921285,-87.663738,,,,2018-12-02 20:35:22.112349,2018-12-02 20:35:22.112349,Chicago / Illinois,7734722800x,,,2,http://www.opentable.com/single.aspx?rid=66028,http://mobile.opentable.com/opentable/?restId=66028,https://www.opentable.com/img/restimages/66028.jpg,Chicago,IL,2187 North Clybourn Ave,60614,US,,
513,Kanok,41.943886,-87.645322,,,,2018-12-02 20:35:22.115879,2018-12-02 20:35:22.115879,Chicago / Illinois,7735292525,,,2,http://www.opentable.com/single.aspx?rid=67633,http://mobile.opentable.com/opentable/?restId=67633,https://www.opentable.com/img/restimages/67633.jpg,Chicago,IL,3422 N. Broadway,60657,US,,
514,Bull and Bear,41.890383,-87.633685,,,,2018-12-02 20:35:22.118573,2018-12-02 20:35:22.118573,Chicago / Illinois,3125275973,,,2,http://www.opentable.com/single.aspx?rid=26575,http://mobile.opentable.com/opentable/?restId=26575,https://www.opentable.com/img/restimages/26575.jpg,Chicago,IL,431 N Wells St,60654,US,,
515,Wishbone - West Loop,41.883907,-87.652388,,,,2018-12-02 20:35:22.120623,2018-12-02 20:35:22.120623,Chicago / Illinois,3128502663,,,2,http://www.opentable.com/single.aspx?rid=53794,http://mobile.opentable.com/opentable/?restId=53794,https://www.opentable.com/img/restimages/53794.jpg,Chicago,IL,1001 Washington Blvd,60607,US,,
516,Maggiano's - Chicago,41.891194,-87.631101,,,,2018-12-02 20:35:22.122597,2018-12-02 20:35:22.122597,Chicago / Illinois,3126447700,,,2,http://www.opentable.com/single.aspx?rid=15058,http://mobile.opentable.com/opentable/?restId=15058,https://www.opentable.com/img/restimages/15058.jpg,Chicago,IL,516 North Clark Street,60610,US,,
517,720 South Bar And Grill,41.872498,-87.624304,,,,2018-12-02 20:35:22.124865,2018-12-02 20:35:22.124865,Chicago / Illinois,3122946861x,,,2,http://www.opentable.com/single.aspx?rid=72217,http://mobile.opentable.com/opentable/?restId=72217,https://www.opentable.com/img/restimages/72217.jpg,Chicago,IL,720 South Michigan Ave,60605,US,,
518,Nando Milano Trattoria,41.903279,-87.680418,,,,2018-12-02 20:35:22.127131,2018-12-02 20:35:22.127131,Chicago / Illinois,7734862636,,,2,http://www.opentable.com/single.aspx?rid=92143,http://mobile.opentable.com/opentable/?restId=92143,https://www.opentable.com/img/restimages/92143.jpg,Chicago,IL,2114 W Division St,60642,US,,
519,Unite Urban Grill,41.896389,-87.664409,,,,2018-12-02 20:35:22.129693,2018-12-02 20:35:22.129693,Chicago / Illinois,3124558900x,,,2,http://www.opentable.com/single.aspx?rid=112057,http://mobile.opentable.com/opentable/?restId=112057,https://www.opentable.com/img/restimages/112057.jpg,Chicago,IL,1450 W Chicago Ave,60642,US,,
520,Hands On Modern Thai and Sushi Bar,41.945318,-87.80391,,,,2018-12-02 20:35:22.13248,2018-12-02 20:35:22.13248,Chicago / Illinois,7737771000x,,,2,http://www.opentable.com/single.aspx?rid=77503,http://mobile.opentable.com/opentable/?restId=77503,https://www.opentable.com/img/restimages/77503.jpg,Chicago,IL,7117 W. Addison,60634,US,,
521,Farmhouse Tavern - Chicago,41.896711,-87.635387,,,,2018-12-02 20:35:22.135082,2018-12-02 20:35:22.135082,Chicago / Illinois,3122804960,,,2,http://www.opentable.com/single.aspx?rid=69883,http://mobile.opentable.com/opentable/?restId=69883,https://www.opentable.com/img/restimages/69883.jpg,Chicago,IL,228 W Chicago,60654,US,,
522,Acre Restaurant,41.97839,-87.668747,,,,2018-12-02 20:35:22.137287,2018-12-02 20:35:22.137287,Chicago / Illinois,7733347600x,,,2,http://www.opentable.com/single.aspx?rid=52264,http://mobile.opentable.com/opentable/?restId=52264,https://www.opentable.com/img/restimages/52264.jpg,Chicago,IL,5308 N Clark St,60640,US,,
523,Primebar Chicago,41.884921,-87.636434,,,,2018-12-02 20:35:22.139293,2018-12-02 20:35:22.139293,Chicago / Illinois,3128840000x,,,2,http://www.opentable.com/single.aspx?rid=42688,http://mobile.opentable.com/opentable/?restId=42688,https://www.opentable.com/img/restimages/42688.jpg,Chicago,IL,155 North Wacker Drive,60606,US,,
524,Parlor Pizza Bar,41.883478,-87.648605,,,,2018-12-02 20:35:22.14127,2018-12-02 20:35:22.14127,Chicago / Illinois,3126006090x,,,2,http://www.opentable.com/single.aspx?rid=147895,http://mobile.opentable.com/opentable/?restId=147895,https://www.opentable.com/img/restimages/147895.jpg,Chicago,IL,108 N. Green St,60607,US,,
525,RA Sushi Bar Restaurant - Chicago,41.902952,-87.628435,,,,2018-12-02 20:35:22.143548,2018-12-02 20:35:22.143548,Chicago / Illinois,3122740011x,,,2,http://www.opentable.com/single.aspx?rid=110755,http://mobile.opentable.com/opentable/?restId=110755,https://www.opentable.com/img/restimages/110755.jpg,Chicago,IL,1139 N State St,60610-2717,US,,
526,4 Suyos,41.924527,-87.696026,,,,2018-12-02 20:35:22.146423,2018-12-02 20:35:22.146423,Chicago / Illinois,7732786525,,,2,http://www.opentable.com/single.aspx?rid=85231,http://mobile.opentable.com/opentable/?restId=85231,https://www.opentable.com/img/restimages/85231.jpg,Chicago,IL,2727 W. Fullerton Ave.,60647,US,,
527,Hai Yen - Argyle,41.973266,-87.656932,,,,2018-12-02 20:35:30.481738,2018-12-02 20:35:30.481738,Chicago / Illinois,7735614077,,,2,http://www.opentable.com/single.aspx?rid=60088,http://mobile.opentable.com/opentable/?restId=60088,https://www.opentable.com/img/restimages/60088.jpg,Chicago,IL,1055 Argyle,60640,US,,
528,Blokes & Birds,41.942806,-87.652884,,,,2018-12-02 20:35:30.485055,2018-12-02 20:35:30.485055,Chicago / Illinois,7734725252x,,,2,http://www.opentable.com/single.aspx?rid=87178,http://mobile.opentable.com/opentable/?restId=87178,https://www.opentable.com/img/restimages/87178.jpg,Chicago,IL,3343 N Clark St,60657,US,,
529,Mercadito Chicago,41.889438,-87.631753,,,,2018-12-02 20:35:30.487493,2018-12-02 20:35:30.487493,Chicago / Illinois,3123299555x,,,3,http://www.opentable.com/single.aspx?rid=35542,http://mobile.opentable.com/opentable/?restId=35542,https://www.opentable.com/img/restimages/35542.jpg,Chicago,IL,108 W. Kinzie,60610,US,,
530,Bread & Wine,41.954047,-87.72181,,,,2018-12-02 20:35:30.490074,2018-12-02 20:35:30.490074,Chicago / Illinois,7738665266x,,,2,http://www.opentable.com/single.aspx?rid=85351,http://mobile.opentable.com/opentable/?restId=85351,https://www.opentable.com/img/restimages/85351.jpg,Chicago,IL,3734 West Irving Park Rd,60641,US,,
531,Sayat Nova,41.892538,-87.623423,,,,2018-12-02 20:35:30.494132,2018-12-02 20:35:30.494132,Chicago / Illinois,3126449159,,,2,http://www.opentable.com/single.aspx?rid=59857,http://mobile.opentable.com/opentable/?restId=59857,https://www.opentable.com/img/restimages/59857.jpg,Chicago,IL,157 East Ohio Street,60611,US,,
532,Mystic Celt,41.944747,-87.663855,,,,2018-12-02 20:35:30.497325,2018-12-02 20:35:30.497325,Chicago / Illinois,7735298550x,,,2,http://www.opentable.com/single.aspx?rid=54349,http://mobile.opentable.com/opentable/?restId=54349,https://www.opentable.com/img/restimages/54349.jpg,Chicago,IL,3443 N. Southport Ave.,60657,US,,
533,Pelago,41.898824,-87.621671,,,,2018-12-02 20:35:30.500986,2018-12-02 20:35:30.500986,Chicago / Illinois,3122800700,,,3,http://www.opentable.com/single.aspx?rid=33076,http://mobile.opentable.com/opentable/?restId=33076,https://www.opentable.com/img/restimages/33076.jpg,Chicago,IL,201 East Delaware Place,60611,US,,
534,Adriatic Restaurant,41.983258,-87.668688,,,,2018-12-02 20:35:30.503791,2018-12-02 20:35:30.503791,Chicago / Illinois,7738288889,,,2,http://www.opentable.com/single.aspx?rid=56923,http://mobile.opentable.com/opentable/?restId=56923,https://www.opentable.com/img/restimages/56923.jpg,Chicago,IL,5553 N. Clark,60640,US,,
535,The Walnut Room - Chicago,41.884213,-87.627385,,,,2018-12-02 20:35:30.506173,2018-12-02 20:35:30.506173,Chicago / Illinois,3127813139x,,,2,http://www.opentable.com/single.aspx?rid=74479,http://mobile.opentable.com/opentable/?restId=74479,https://www.opentable.com/img/restimages/74479.jpg,Chicago,IL,111 North State Street,60602,US,,
536,Tavern at the Park,41.88445,-87.623572,,,,2018-12-02 20:35:30.508637,2018-12-02 20:35:30.508637,Chicago / Illinois,3125520070x,,,2,http://www.opentable.com/single.aspx?rid=13603,http://mobile.opentable.com/opentable/?restId=13603,https://www.opentable.com/img/restimages/13603.jpg,Chicago,IL,130 E. Randolph Street,60601,US,,
537,Bistro Dre,41.935795,-87.663073,,,,2018-12-02 20:35:30.511747,2018-12-02 20:35:30.511747,Chicago / Illinois,7736979067,,,2,http://www.opentable.com/single.aspx?rid=99991,http://mobile.opentable.com/opentable/?restId=99991,https://www.opentable.com/img/restimages/99991.jpg,Chicago,IL,2965 N Lincoln Ave,60657,US,,
538,Stout Barrel House and Galley,41.893759,-87.631298,,,,2018-12-02 20:35:30.514539,2018-12-02 20:35:30.514539,Chicago / Illinois,3124751390,,,2,http://www.opentable.com/single.aspx?rid=89629,http://mobile.opentable.com/opentable/?restId=89629,https://www.opentable.com/img/restimages/89629.jpg,Chicago,IL,642 N Clark Street,60654,US,,
539,RUK,41.961451,-87.755136,,,,2018-12-02 20:35:30.517077,2018-12-02 20:35:30.517077,Chicago / Illinois,7732861900,,,2,http://www.opentable.com/single.aspx?rid=67636,http://mobile.opentable.com/opentable/?restId=67636,https://www.opentable.com/img/restimages/67636.jpg,Chicago,IL,4431 N. Milwaukee,60630,US,,
540,Piccolo Mondo - Hyde Park,41.793454,-87.584558,,,,2018-12-02 20:35:30.519451,2018-12-02 20:35:30.519451,Chicago / Illinois,7736431106,,,2,http://www.opentable.com/single.aspx?rid=64951,http://mobile.opentable.com/opentable/?restId=64951,https://www.opentable.com/img/restimages/64951.jpg,Chicago,IL,1642 E. 56th Street,60637,US,,
541,J. Rocco Italian Table & Bar,41.896259,-87.631068,,,,2018-12-02 20:35:30.522112,2018-12-02 20:35:30.522112,Chicago / Illinois,3124750271x,,,2,http://www.opentable.com/single.aspx?rid=107320,http://mobile.opentable.com/opentable/?restId=107320,https://www.opentable.com/img/restimages/107320.jpg,Chicago,IL,749 N Clark St.,60610,US,,
542,Hot Woks Cool Sushi - Roscoe Village,41.943214,-87.679762,,,,2018-12-02 20:35:30.524716,2018-12-02 20:35:30.524716,Chicago / Illinois,7738809800,,,2,http://www.opentable.com/single.aspx?rid=53821,http://mobile.opentable.com/opentable/?restId=53821,https://www.opentable.com/img/restimages/53821.jpg,Chicago,IL,2032 W. Roscoe,60618,US,,
543,Jaipur,41.884253,-87.649289,,,,2018-12-02 20:35:30.527941,2018-12-02 20:35:30.527941,Chicago / Illinois,3125263655,,,2,http://www.opentable.com/single.aspx?rid=60031,http://mobile.opentable.com/opentable/?restId=60031,https://www.opentable.com/img/restimages/60031.jpg,Chicago,IL,847 W. Randolph,60607,US,,
544,Little Goat,41.884183,-87.647972,,,,2018-12-02 20:35:30.530497,2018-12-02 20:35:30.530497,Chicago / Illinois,3128883455x,,,2,http://www.opentable.com/single.aspx?rid=107872,http://mobile.opentable.com/opentable/?restId=107872,https://www.opentable.com/img/restimages/107872.jpg,Chicago,IL,820 W. Randolph St,60607,US,,
545,El Mariachi Tequila Bar & Grill,41.953024,-87.649989,,,,2018-12-02 20:35:30.532566,2018-12-02 20:35:30.532566,Chicago / Illinois,7735492932x,,,2,http://www.opentable.com/single.aspx?rid=62716,http://mobile.opentable.com/opentable/?restId=62716,https://www.opentable.com/img/restimages/62716.jpg,Chicago,IL,3906 N. Broadway,60640,US,,
